"DownloadUrl","FilePath","FileName","MD5-Hash","IsValidXml","ZefaniaXmlSchemaVersion","ZefaniaBibleName","ZefaniaBibleFreeToEditLicenseType","ZefaniaBibleStatus","ZefaniaBibleVersion","ZefaniaBibleRevision","ZefaniaBibleType","ZefaniaBibleInfoTitle","ZefaniaBibleInfoIdentifier","ZefaniaBibleInfoCoverage","ZefaniaBibleInfoCreator","ZefaniaBibleInfoDate","ZefaniaBibleInfoDescription","ZefaniaBibleInfoFormat","ZefaniaBibleInfoLanguage","ZefaniaBibleInfoPublisher","ZefaniaBibleInfoRights","ZefaniaBibleInfoSources","ZefaniaBibleInfoSubject","ZefaniaBibleInfoType","BibleReJewishedLevel","Warnings"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GRC/Tischendorf%20Greek%20NT/SF_2009-01-20_GRC_TISCHENDORF_(TISCHENDORF%20GREEK%20NT).xml",".\GRC\Tischendorf Greek NT\SF_2009-01-20_GRC_TISCHENDORF_(TISCHENDORF GREEK NT).xml","SF_2009-01-20_GRC_TISCHENDORF_(TISCHENDORF GREEK NT).xml","4EC42FD849C55CB3B8067C1FE85D4D44","HasErrors","zef2005.xsd","Tischendorf Greek NT","None","v","2.0.1.18","2","x-bible","Tischendorf Greek NT","TISCHENDORF","provide the bible to the world","Jens Grabner","2009-01-20","","Zefania XML Bible Markup Language","GRC","FREE BIBLE SOFTWARE GROUP","",,"holy bible","bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GRC/Westcott-Hort%20Greek%20NT/Strongs%20Numbers/SF_2009-01-20_GRC_GNTWH_(WESTCOTT-HORT%20GREEK%20NEW%20TESTAMENT(STRONGS)).xml",".\GRC\Westcott-Hort Greek NT\Strongs Numbers\SF_2009-01-20_GRC_GNTWH_(WESTCOTT-HORT GREEK NEW TESTAMENT(STRONGS)).xml","SF_2009-01-20_GRC_GNTWH_(WESTCOTT-HORT GREEK NEW TESTAMENT(STRONGS)).xml","3C09A91C552A3594691B0988704E2551","HasErrors","zef2005.xsd","Westcott-Hort Greek New Testament w/ Strong's Numbers","None","v","2.0.1.18","0","x-bible","Westcott-Hort Greek New Testament(Strongs)","GNTWH","provide the bible to the world","http://www.code-off.de/wiki/index.php/ZefaniaXML:Textkonverter","2009-01-20","","Zefania XML Bible Markup Language","GRC","somebody","",,"holy bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GRE/Tischendorf%20Greek%20NT/SF_2009-01-20_GRE_TISCHENDORF_(TISCHENDORF%20GREEK%20NT).xml",".\GRE\Tischendorf Greek NT\SF_2009-01-20_GRE_TISCHENDORF_(TISCHENDORF GREEK NT).xml","SF_2009-01-20_GRE_TISCHENDORF_(TISCHENDORF GREEK NT).xml","B8A58DA691FB391CAAFE7700130A0BF3","HasErrors","zef2005.xsd","Tischendorf Greek NT","None","v","2.0.1.18","1","x-bible","Tischendorf Greek NT","TISCHENDORF","provide the bible to the world","Jens Grabner","2009-01-20","","Zefania XML Bible Markup Language","GRE","FREE BIBLE SOFTWARE GROUP","",,"holy bible","bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HAT/Haitian%20Creole%20Version/SF_2009-01-20_HAT_HAT_(HAITIAN%20CREOLE%20VERSION).xml",".\HAT\Haitian Creole Version\SF_2009-01-20_HAT_HAT_(HAITIAN CREOLE VERSION).xml","SF_2009-01-20_HAT_HAT_(HAITIAN CREOLE VERSION).xml","CE78E4FE5ADF01EF23D16764E448401B","HasErrors","zef2005.xsd","Haitian Creole Version","None","v","2.0.1.18","0","x-bible","Haitian Creole Version","HAT","provide the bible to the world","","2009-01-20","
  		Spelling: IPA with the following modifications:
  		oral vowel + [n] = nasal vowel
  		[y] = /j/
  		[?] = front open-mid unrounded vowel
  		[?] = back open-mid rounded vowel
  		[ou] = /u/
  		[u] = Voiceless labial-palatal approximant, i.e. semi-vowel corresponding to /y/
  		[ch] = Voiceless postalveolar fricative
  		[j] = Voiced postalveolar fricative
  	","Zefania XML Bible Markup Language","HAT","Free Bible Software Group","",,"The Holy Bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HEB/Aleppo%20Codex/SF_2009-01-22_HEB_ALEP_(ALEPPO%20CODEX).xml",".\HEB\Aleppo Codex\SF_2009-01-22_HEB_ALEP_(ALEPPO CODEX).xml","SF_2009-01-22_HEB_ALEP_(ALEPPO CODEX).xml","3FD1A20D206103F1FB1C6225668D5521","HasErrors","zef2005.xsd","Aleppo Codex","None","w","2.0.1.18","0","x-bible","Aleppo Codex","ALEP","provide the bible to the world","Theologische Initiative Freiburg","2009-01-22","The Aleppo Codex without Vowel Points or Punctuation Based on the electronic edition at http://www.mechon-mamre.org","Zefania XML Bible Markup Language","HEB","Your Organisation","",,"holy bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book short name 1Chr identified as duplicate for book index 13
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HEB/Biblia%20hebraica/SF_2009-01-20_HEB_BHS_(BIBLIA%20HEBRAICA).xml",".\HEB\Biblia hebraica\SF_2009-01-20_HEB_BHS_(BIBLIA HEBRAICA).xml","SF_2009-01-20_HEB_BHS_(BIBLIA HEBRAICA).xml","85914581C05EC7A89979C61C71C494B3","HasErrors","zef2005.xsd","Biblia hebraica","None","v","2.0.1.18","1","x-bible","Biblia hebraica","BHS","Vous n'êtes pas propriétaire de ce texte. Il appartient à l'humanité.","","2009-01-20","Bible Hébraïque,2° édition en cours, priorité au Codex de Leningrad, B19a,,Texte vocalisé en révision, texte cantilé en version Bêta Texte établi et édité par Didier Stadelmann et Jacques Laporte Anastésontai, CH Crissier, le Dimanche 29 Mars 2000","Zefania XML Bible Markup Language","HEB","FREE BIBEL SOFTWARE GROUP","",,"Bible Hébraïque","bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HEB/Miqra%20al%20pi%20ha-Mesorah/SF_2014-07-09_HEB_MAPM_(MIQRA%20AL%20PI%20HA-MESORAH).xml",".\HEB\Miqra al pi ha-Mesorah\SF_2014-07-09_HEB_MAPM_(MIQRA AL PI HA-MESORAH).xml","SF_2014-07-09_HEB_MAPM_(MIQRA AL PI HA-MESORAH).xml","0750AFE4E154A4D176AAB04F4F9D9A32","HasErrors","zef2005.xsd","Miqra al pi ha-Mesorah","None","v","3.0.0.9.1","0","x-bible","Miqra al pi ha-Mesorah","MapM","provide the bible to the nations of the world","Mod2Zef (8)","2014-07-09","Miqra `al pi ha-Mesorah is a new experimental edition of the Tanakh in digital online format, now available as a carefully corrected draft of the entire Tanakh. It is based on the Aleppo Codex and related manuscripts, and consults the full range of masoretic scholarship.","Zefania XML Bible Markup Language","HEB","","Creative Commons: by-sa",,"","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HEB/Modern%20Hebrew%20Bible/SF_2009-01-23_HEB_HEBM_(MODERN%20HEBREW%20BIBLE).xml",".\HEB\Modern Hebrew Bible\SF_2009-01-23_HEB_HEBM_(MODERN HEBREW BIBLE).xml","SF_2009-01-23_HEB_HEBM_(MODERN HEBREW BIBLE).xml","01D14804BF6E77C34D6CC3246FB09B40","HasErrors","zef2005.xsd","Modern Hebrew Bible","None","v","2.0.1.18","0","x-bible","Modern Hebrew Bible","HEBM","provider the bible to the world","","2009-01-23","empty","Zefania XML Bible Markup Language","HEB","FREE BIBLE SOFTWARE GROUP","",,"holy bible","bible text","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HEB/Open%20Scriptures%20Morphological%20Hebrew%20Bible/SF_2012-04-21_HEB_OSMHB_(OPEN%20SCRIPTURES%20MORPHOLOGICAL%20HEBREW%20BIBLE).xml",".\HEB\Open Scriptures Morphological Hebrew Bible\SF_2012-04-21_HEB_OSMHB_(OPEN SCRIPTURES MORPHOLOGICAL HEBREW BIBLE).xml","SF_2012-04-21_HEB_OSMHB_(OPEN SCRIPTURES MORPHOLOGICAL HEBREW BIBLE).xml","7355ABB7AEA775A0D0C0C3D7CA804DA4","HasErrors","zef2005.xsd","Open Scriptures Morphological Hebrew Bible","None","v","3.0.0.9.1","0","x-bible","Open Scriptures Morphological Hebrew Bible","OSMHB","provide the bible to the nations of the world","Mod2Zef (7)","2012-04-21","This text is based on the Westminster Leningrad Codex, tagged with Strong's numbers, and maintained by OpenScriptures.org. OpenScriptures plans to add morphology tagging. To contribute to this effort or follow its progress, see http://beta.openscriptures.org/projects/project/morphhb/.","Zefania XML Bible Markup Language","HEB","","",,"","text","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HEB/Westminster%20Leningrad%20Codex/SF_2009-01-20_HEB_WCL_(WESTMINSTER%20LENINGRAD%20CODEX).xml",".\HEB\Westminster Leningrad Codex\SF_2009-01-20_HEB_WCL_(WESTMINSTER LENINGRAD CODEX).xml","SF_2009-01-20_HEB_WCL_(WESTMINSTER LENINGRAD CODEX).xml","1F0E199B17E9F56B2BE3413CC144F094","HasErrors","zef2005.xsd","Westminster Leningrad Codex","None","v","2.0.1.18","2","x-bible","Westminster Leningrad Codex","WCL","provide the bible to the world","","2009-01-20","This text began as an electronic transcription by Whitaker and Parunak of the 1983 printed edition of Biblia Hebraica Stuttgartensia (BHS). The transcription is called the Michigan-Claremont electronic text and was archived at the Oxford Text Archive (OTA) in 1987. Since that time, the text has been modified to conform to the photo-facsimile of the Leningrad Codex, Firkovich B19A, residing at the Russian National Library, St. Petersberg; hence the change of name. This version contains all 6 of the textual elements of the OTA document: consonants, vowels, cantillation marks, ""paragraph"" (pe, samekh) markers, and ketib-qere variants. Morphological divisions may be added later. The BHS so-called ""paragraph"" markers (pe and samekh) do not actually occur in the Leningrad Codex. The editors of BHS use them to indicate open space deliberately left blank by the scribe. Pe (""open"" paragraph) represents a space between verses, where the new verse begins on a new column line. This represents a major section of the text. Samekh (""closed"" paragraph) represents a space of less than a line between verses. This is understood to be a subdivision of the corresponding ""open"" section. Since these markers represent an actual physical feature of the text, they have been retained. The transcription was based on the ""Supplement to the code manual for the Michigan Old Testament"" by Alan Groves.The WLC is maintained by the Westminster Hebrew Institute, Philadelphia, PA (http://whi.wts.edu/WHI).","Zefania XML Bible Markup Language","HEB","Free Bible Software Group","",,"Hebrew OT WLC (Consonants and Vowels)","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HIN/SF_2015-08-16_HIN_HINERV_(EASY-TO-READ%20VERSION%20(HINDI%20ERV)).xml",".\HIN\SF_2015-08-16_HIN_HINERV_(EASY-TO-READ VERSION (HINDI ERV)).xml","SF_2015-08-16_HIN_HINERV_(EASY-TO-READ VERSION (HINDI ERV)).xml","E0CA5F4C7EFD686E7A5DA9171CE03176","HasErrors","zef2005.xsd","Easy-to-Read Version (Hindi ERV)","PublicDomainByRightsDeclaration","v","3.0.0.9.1","0","x-bible","Easy-to-Read Version (Hindi ERV)","HinERV","provide the bible to the nations of the world","Mod2Zef (8)","2015-08-16","http://wbtcindia.com","Zefania XML Bible Markup Language","HIN","","God",,"","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HUN/Hungarian%20Version/SF_2009-01-20_HUN_HUN_(HUNGARIAN%20VERSION).xml",".\HUN\Hungarian Version\SF_2009-01-20_HUN_HUN_(HUNGARIAN VERSION).xml","SF_2009-01-20_HUN_HUN_(HUNGARIAN VERSION).xml","0808E6FC2C9AE2E2934694D90FF21960","HasErrors","zef2005.xsd","Hungarian Version","None","v","2.0.1.18","0","x-bible","Hungarian Version","HUN","provide the bible to the world","","2009-01-20","","Zefania XML Bible Markup Language","HUN","Free Bible Software Group","",,"The Holy Bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/HUN/Magyar%20Ujforditasu%20Biblia/SF_2005-03-10_HUN_HUNUJ_(MAGYAR%20%c3%9aJFORD%c3%8dT%c3%81S%c3%9a%20BIBLIA).xml",".\HUN\Magyar Ujforditasu Biblia\SF_2005-03-10_HUN_HUNUJ_(MAGYAR ÚJFORDÍTÁSÚ BIBLIA).xml","SF_2005-03-10_HUN_HUNUJ_(MAGYAR ÚJFORDÍTÁSÚ BIBLIA).xml","DFC0BD44B9EC9273A09761D2B22D0FEF","HasErrors","zef2005.xsd","Magyar Újfordítású","None","v","2.0.0.0","0","x-bible","Magyar Újfordítású Biblia","HUNUJ",,"ws","2005-03-10","Magyar Bibliatarsulat Ujforditasu Bibliaja","Zefania XML Bible Markup Language","HUN","the word company","",,"holy bible",,"0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/ITA/1649%20Italian%20Giovanni%20Diodati%20Bibbia/SF_2009-01-23_ITA_ITADIO_(1649%20ITALIAN%20GIOVANNI%20DIODATI%20BIBBIA).xml",".\ITA\1649 Italian Giovanni Diodati Bibbia\SF_2009-01-23_ITA_ITADIO_(1649 ITALIAN GIOVANNI DIODATI BIBBIA).xml","SF_2009-01-23_ITA_ITADIO_(1649 ITALIAN GIOVANNI DIODATI BIBBIA).xml","ED91569DCABC5DED2A3ADF0D121F9420","HasErrors","zef2005.xsd","1649 Italian Giovanni Diodati Bibbia","PublicDomainByExpiredCopyrightProtection","v","2.0.1.18","0","x-bible","1649 Italian Giovanni Diodati Bibbia","ITADIO","provide the bible to the world","","2009-01-23","The Holy Bible","Zefania XML Bible Markup Language","ITA","The Free Bible Group","",,"The Holy Bible","Bible text","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/ITA/Italian%20Version/SF_2009-01-20_ITA_ITALIAN1_(ITALIAN%20VERSION).xml",".\ITA\Italian Version\SF_2009-01-20_ITA_ITALIAN1_(ITALIAN VERSION).xml","SF_2009-01-20_ITA_ITALIAN1_(ITALIAN VERSION).xml","CFE32B43C9BC8DDD882CE0A297D9F7E6","HasErrors","zef2005.xsd","Italian Version","None","v","2.0.1.18","0","x-bible","Italian Version","ITALIAN1","provide the bible to the world","","2009-01-20","your entry goes here","Zefania XML Bible Markup Language","ITA","Free Bible Software Group","",,"The Holy Bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Missing book name for book index 71
Missing book name for book index 72
Missing book name for book index 73
Missing book short name for book index 71
Missing book short name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/ITA/La%20Bibbia%20CEI%2074/SF_2009-01-20_ITA_CEI74_(LA%20BIBBIA%20CEI%2074).xml",".\ITA\La Bibbia CEI 74\SF_2009-01-20_ITA_CEI74_(LA BIBBIA CEI 74).xml","SF_2009-01-20_ITA_CEI74_(LA BIBBIA CEI 74).xml","973DE148C08C5E237B017B827180A920","HasErrors","zef2005.xsd","La Bibbia CEI 74","None","v","2.0.1.18","1","x-bible","La Bibbia CEI 74","CEI74","provide the bible to the world","Masomo","2009-01-20","Le verità divinamente rilevate, che nei libri della Sacra Scrittura sono contenute ed espresse, furono scritte per ispirazione dello Spirito Santo. La Santa Madre Chiesa, per fede apostolica, ritiene sacri e canonici tutti interi i libri sia dell'Antico che del Nuovo Testamento, con tutte le loro parti, perché scritti per ispirazione dello Spirito Santo, hanno Dio per autore e come tali sono stati consegnati alla Chiesa. Per la composizione dei Libri Sacri, Dio scelse e si servì di uomini nel possesso delle loro facoltà e capacità, affinché, agendo Egli in essi e per loro mezzo, scrivessero, come veri autori, tutte e soltanto quelle cose che Egli voleva fossero scritte. Poiché dunque tutto ciò che gli autori ispirati o agiografi asseriscono è da ritenersi asserito dallo Spirito Santo, è da ritenersi anche, per conseguenza, che i libri della Scrittura insegnano con certezza, fedelmente e senza errore la verità, che Dio per la nostra salvezza volle fosse consegnata nelle Sacre Lettere. Pertanto ""ogni scrittura divinamente ispirata è anche utile per insegnare, per convincere, per correggere, per educare alla giustizia, affinché l'uomo di Dio sia perfetto, addestrato a ogni opera buona.","Zefania XML Bible Markup Language","ITA","Your Organisation","",,"holy bible","bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book number 39 identified as duplicate for book index 45
Book number 42 identified as duplicate for book index 48
Book name not available for book index 16
Book name not avail..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/ITA/La%20Nuova%20Diodati%201991/SF_2009-01-20_ITA_LND_1991_(LA%20NUOVA%20DIODATI%201991).xml",".\ITA\La Nuova Diodati 1991\SF_2009-01-20_ITA_LND_1991_(LA NUOVA DIODATI 1991).xml","SF_2009-01-20_ITA_LND_1991_(LA NUOVA DIODATI 1991).xml","7350D0D8396CBB3D042061B74EDEE6FC","HasErrors","zef2005.xsd","La Nuova Diodati 1991","None","v","2.0.1.18","0","x-bible","La Nuova Diodati 1991","LND_1991","provide the Bible to the nations of the world","xxx","2009-01-20","
1991 La Nuova Diodati                                  Feb. 1995
================================================================

The 1991 La Nuova Diodati is copyrighted and used by permission.

          Copyright (c) 1991, La Buona Novella s.c.r.l.
         Contrada Restinco - Casella Postale 27 - 72001
                        Brindisi, Italy

The La Nuova Diodati was prepared by

     Antonio Consorte            Tel: (514) 626-9388
     4979 Ave. Blaignier         Fax: (514) 626-8962
     Pierrefonds. P.Q,
     Canada
     H9J 3T8

Please report any errors in the Italian text to him for correction.

All this material may be freely copied and shared with your friends.
If you wish to use this material for other purposes, please contact
us to obtain the latest accurate copy.
","Zefania XML Bible Markup Language","ITA","FREE BIBLE SOFTWARE GROUP","",,"","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/ITA/Riveduta%201990/SF_2009-01-20_ITA_IRV_1990_(RIVEDUTA%201990).xml",".\ITA\Riveduta 1990\SF_2009-01-20_ITA_IRV_1990_(RIVEDUTA 1990).xml","SF_2009-01-20_ITA_IRV_1990_(RIVEDUTA 1990).xml","C37E8DBE08F755524E6B1053E18C58CE","HasErrors","zef2005.xsd","Riveduta 1990","None","v","2.0.1.18","0","x-bible","Riveduta 1990","IRV_1990","provide the Bible to the nations of the world","xxx","2009-01-20","","Zefania XML Bible Markup Language","ITA","FREE BIBLE SOFTWARE GROUP","",,"","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/KAB/Kabyle%20NT/SF_2009-01-20_KAB_KABNT_(KABYLE%20NT).xml",".\KAB\Kabyle NT\SF_2009-01-20_KAB_KABNT_(KABYLE NT).xml","SF_2009-01-20_KAB_KABNT_(KABYLE NT).xml","4BCE761918BF0726A56FD255D0A378E9","HasErrors","zef2005.xsd","Kabyle NT","None","v","2.0.1.18","1","x-bible","Kabyle NT","KABNT","provide the bible to the world","","2009-01-20","Bible en kabyle","Zefania XML Bible Markup Language","KAB","The Text Factory","",,"holy bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/KOR/Korean%20Version/SF_2009-01-20_KOR_KOR_(KOREAN%20VERSION).xml",".\KOR\Korean Version\SF_2009-01-20_KOR_KOR_(KOREAN VERSION).xml","SF_2009-01-20_KOR_KOR_(KOREAN VERSION).xml","C4925207B5BA8E82989A5377602E5921","HasErrors","zef2005.xsd","Korean Version","None","v","2.0.1.18","0","x-bible","Korean Version","KOR","provide the bible to the world","","2009-01-20","","Zefania XML Bible Markup Language","KOR","Free Bible Software Group","",,"The Holy Bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/LAT/Biblia%20Sacra%20Vulgata/SF_2009-01-20_LAT_BIBLE_VULGATA_(BIBLIA%20SACRA%20VULGATA).xml",".\LAT\Biblia Sacra Vulgata\SF_2009-01-20_LAT_BIBLE_VULGATA_(BIBLIA SACRA VULGATA).xml","SF_2009-01-20_LAT_BIBLE_VULGATA_(BIBLIA SACRA VULGATA).xml","CA8739A354CD566150FA9CC6CE0D6F6A","HasErrors","zef2005.xsd","Biblia Sacra Vulgata","None","v","2.0.1.18","0","x-bible","Biblia Sacra Vulgata","BIBLE.VULGATA","provide the bible to the world","NoName","2009-01-20","The Holy Bible","Zefania XML Bible Markup Language","LAT","The Free Bible Group","",,"The Holy Bible","Bible text","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Missing book name for book index 46
Missing book name for book index 47
Missing book name for book index 75
Missing book short name for book index 46
Missing book short name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/LAT/Biblia%20Sacra%20Vulgata/SF_2014-09-06_LAT_VULGATE_(BIBLIA%20SACRA%20VULGATA).xml",".\LAT\Biblia Sacra Vulgata\SF_2014-09-06_LAT_VULGATE_(BIBLIA SACRA VULGATA).xml","SF_2014-09-06_LAT_VULGATE_(BIBLIA SACRA VULGATA).xml","29505CBC4A6993ADAE3926A72E8BC7BB","HasErrors","zef2005.xsd","Biblia Sacra Vulgata","PublicDomainByRightsDeclaration","v","3.0.0.9.1","1","x-bible","Biblia Sacra Vulgata","Vulgate","provide the bible to the nations of the world","Mod2Zef (8)","2014-09-06","Jerome's A.D. 405 Biblia Sacra Vulgata Latina (Latin Vulgate)","Zefania XML Bible Markup Language","LAT","","Public Domain",,"","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/LAT/Clementine%20Vulgate/SF_2009-01-20_LAT_CLVUL_(CLEMENTINE%20VULGATE).xml",".\LAT\Clementine Vulgate\SF_2009-01-20_LAT_CLVUL_(CLEMENTINE VULGATE).xml","SF_2009-01-20_LAT_CLVUL_(CLEMENTINE VULGATE).xml","6D37907647EE990B0EC4C4605FC558B8","HasErrors","zef2005.xsd","Clementine Vulgate","None","v","2.0.1.18","0","x-bible","Clementine Vulgate","CLVUL","","ws","2009-01-20","After the Council of Trent, which declared in 1546 that the Vulgate alone was to be held as ""authentic in public readings, discourses, and disputes, and that nobody might dare or presume to reject it on any pretence"" (Sess. IV, De editione et usu sacrorum librorum), the Holy See undertook the task of producing a corrected, standard text of the Vulgate for the use of the universal Church. In 1590, an edition was duly produced in Rome by a commission of scholars, revised further by Sixtus V, and finally approved by him. After his death a further revision was carried out under the Jesuit Franciscus Toletus, and finally the work was printed in 1598 during the pontificate of Clement VIII, whose name has been attached to it since 1641. The Clementine text was the offical version of the Vulgate until 1979. There is a single, definitive Clementine text, namely the Editio Typica published by the Typographus Vaticanus in 1598 under the title ""Biblia Sacra Vulgat editionis, Sixti V Pontificis Maximi jussu recognita et edita"", with the single proviso: ""nisi aliquid occurrat, quod typographic incuri manifeste ascribendum sit"" (Clement VIII, Cum sacrorum). This is thus the version that appears here.","Zefania XML Bible Markup Language","LAT","FreeBibleSoftwareGroup","",,"holy bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/LAT/Nova%20Vulgata/SF_2009-01-23_LAT_NVLA_(NOVA%20VULGATA).xml",".\LAT\Nova Vulgata\SF_2009-01-23_LAT_NVLA_(NOVA VULGATA).xml","SF_2009-01-23_LAT_NVLA_(NOVA VULGATA).xml","4D55D8C9101BD701C20303205C9F454B","HasErrors","zef2005.xsd","Nova Vulgata","None","v","2.0.1.18","3","x-bible","Nova Vulgata","NVLA","It was meant to be the translation for what was foreseen as a reformed Latin liturgy","","2009-01-23","Nova Vulgata, the official Latin version of the Bible, and delineation of biblical texts for use in the Roman Liturgy","Zefania XML Bible Markup Language","LAT","FREE BIBLE SOFTWARE GROUP","",,"SACRED SCRIPTURE","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/LAT/Vulgata%20Hetzenauer/SF_2014-02-26_LAT_VULGHETZENAUER_(VULGATA%20CLEMENTINA%20HETZENAUER%20EDITORE).xml",".\LAT\Vulgata Hetzenauer\SF_2014-02-26_LAT_VULGHETZENAUER_(VULGATA CLEMENTINA HETZENAUER EDITORE).xml","SF_2014-02-26_LAT_VULGHETZENAUER_(VULGATA CLEMENTINA HETZENAUER EDITORE).xml","AE624078F15553AC40EEE954EE505353","HasErrors","zef2005.xsd","Vulgata Clementina, Hetzenauer editore","PublicDomainByRightsDeclaration","v","3.0.0.9.1","0","x-bible","Vulgata Clementina, Hetzenauer editore","VulgHetzenauer","provide the bible to the nations of the world","Mod2Zef (7)","2014-02-26","Vulgatæ Editionis, Sixti V et Clementis VIII, Anno 1914, P. Michael Hetzenauer Editore","Zefania XML Bible Markup Language","LAT","","Public Domain",,"","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/LAT/Vulgata%20Sistina/SF_2014-02-25_LAT_VULGSISTINE_(VULGATA%20SISTINA).xml",".\LAT\Vulgata Sistina\SF_2014-02-25_LAT_VULGSISTINE_(VULGATA SISTINA).xml","SF_2014-02-25_LAT_VULGSISTINE_(VULGATA SISTINA).xml","2E1ADAB8EF7B78A4F38D73BFD7BB1A97","HasErrors","zef2005.xsd","Vulgata Sistina","None","v","3.0.0.9.1","0","x-bible","Vulgata Sistina","VulgSistine","provide the bible to the nations of the world","Mod2Zef (7)","2014-02-25","Biblia Sacra Vulgatæ Editionis Sixti Quinti Pontificis Maximi iussu recognita atque edita","Zefania XML Bible Markup Language","LAT","","",,"","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
